Mod:Item:MetaData, Localized Name
rockhounding_chemistry:alloy_items_tech:35, 氮化钛粒
rockhounding_chemistry:alloy_items_tech:36, 铝镁合金粉
rockhounding_chemistry:alloy_items_tech:37, 铝镁合金锭
rockhounding_chemistry:alloy_items_tech:38, 铝镁合金粒
rockhounding_chemistry:alloy_items_tech:39, 铬钒钢粉
rockhounding_chemistry:alloy_items_tech:40, 铬钒钢锭
rockhounding_chemistry:alloy_items_tech:41, 铬钒钢粒
rockhounding_chemistry:alloy_items_tech:42, 碳化钨粉
rockhounding_chemistry:alloy_items_tech:43, 碳化钨锭
rockhounding_chemistry:alloy_items_tech:44, 碳化钨粒
rockhounding_chemistry:alloy_items_tech:45, 钽合金粉
rockhounding_chemistry:alloy_items_tech:46, 钽合金锭
rockhounding_chemistry:alloy_items_tech:47, 钽合金粒
rockhounding_chemistry:alloy_items_tech_b:0, 镍铝合金粉
rockhounding_chemistry:alloy_items_tech_b:1, 镍铝合金锭
rockhounding_chemistry:alloy_items_tech_b:2, 镍铝合金粒
rockhounding_chemistry:alloy_items_tech_b:3, 镍铬铁合金粉
rockhounding_chemistry:alloy_items_tech_b:4, 镍铬铁合金锭
rockhounding_chemistry:alloy_items_tech_b:5, 镍铬铁合金粒
rockhounding_chemistry:alloy_items_tech_b:6, 锆合金粉
rockhounding_chemistry:alloy_items_tech_b:7, 锆合金锭
rockhounding_chemistry:alloy_items_tech_b:8, 锆合金粒
rockhounding_chemistry:alloy_items_deco:0, 稀土合金粉
rockhounding_chemistry:alloy_items_deco:1, 稀土合金锭
rockhounding_chemistry:alloy_items_deco:2, 稀土合金粒
rockhounding_chemistry:alloy_items_deco:3, 玫瑰金粉
rockhounding_chemistry:alloy_items_deco:4, 玫瑰金锭
rockhounding_chemistry:alloy_items_deco:5, 玫瑰金粒
rockhounding_chemistry:alloy_items_deco:6, 绿金粉
rockhounding_chemistry:alloy_items_deco:7, 绿金锭
rockhounding_chemistry:alloy_items_deco:8, 绿金粒
rockhounding_chemistry:alloy_items_deco:9, 白金粉
rockhounding_chemistry:alloy_items_deco:10, 白金锭
rockhounding_chemistry:alloy_items_deco:11, 白金粒
rockhounding_chemistry:alloy_items_deco:12, 四分一银粉
rockhounding_chemistry:alloy_items_deco:13, 四分一银锭
rockhounding_chemistry:alloy_items_deco:14, 四分一银粒
rockhounding_chemistry:alloy_items_deco:15, 含锌黄铜粉
rockhounding_chemistry:alloy_items_deco:16, 含锌黄铜锭
rockhounding_chemistry:alloy_items_deco:17, 含锌黄铜粒
rockhounding_chemistry:alloy_items_deco:18, 白镴粉
rockhounding_chemistry:alloy_items_deco:19, 白镴锭
rockhounding_chemistry:alloy_items_deco:20, 白镴粒
rockhounding_chemistry:alloy_items_deco:21, 耐候钢粉
rockhounding_chemistry:alloy_items_deco:22, 耐候钢锭
rockhounding_chemistry:alloy_items_deco:23, 耐候钢粒
rockhounding_chemistry:alloy_items_deco:24, 赤铜粉
rockhounding_chemistry:alloy_items_deco:25, 赤铜锭
rockhounding_chemistry:alloy_items_deco:26, 赤铜粒
rockhounding_chemistry:alloy_items_deco:27, 紫金粉
rockhounding_chemistry:alloy_items_deco:28, 紫金锭
rockhounding_chemistry:alloy_items_deco:29, 紫金粒
rockhounding_chemistry:alloy_items_deco:30, 钕磁铁粉
rockhounding_chemistry:alloy_items_deco:31, 钕磁铁锭
rockhounding_chemistry:alloy_items_deco:32, 钕磁铁粒
rockhounding_chemistry:alloy_items_deco:33, 钐钴合金粉
rockhounding_chemistry:alloy_items_deco:34, 钐钴合金锭
rockhounding_chemistry:alloy_items_deco:35, 钐钴合金粒
rockhounding_chemistry:alloy_items_gems:0, 掺钕钇铝石榴石粉
rockhounding_chemistry:alloy_items_gems:1, 掺钕钇铝石榴石宝石
rockhounding_chemistry:alloy_items_gems:2, 掺钕钇铝石榴石粒
rockhounding_chemistry:alloy_items_gems:3, 掺铒钇铝石榴石粉
rockhounding_chemistry:alloy_items_gems:4, 掺铒钇铝石榴石宝石
rockhounding_chemistry:alloy_items_gems:5, 掺铒钇铝石榴石粒
rockhounding_chemistry:alloy_items_gems:6, 掺镱钇铝石榴石粉
rockhounding_chemistry:alloy_items_gems:7, 掺镱钇铝石榴石宝石
rockhounding_chemistry:alloy_items_gems:8, 掺镱钇铝石榴石粒
rockhounding_chemistry:metal_items:0, 钒锭
rockhounding_chemistry:metal_items:1, 锆锭
rockhounding_chemistry:metal_items:2, 锇锭
rockhounding_chemistry:metal_items:3, 铝锭
rockhounding_chemistry:metal_items:4, 钛锭
rockhounding_chemistry:metal_items:5, 铅锭
rockhounding_chemistry:metal_items:6, 铂锭
rockhounding_chemistry:metal_items:7, 石墨锭
rockhounding_chemistry:metal_items:8, 沸石锭
rockhounding_chemistry:metal_items:9, 锌锭
rockhounding_chemistry:metal_items:10, 钴锭
rockhounding_chemistry:metal_items:11, 铜锭
rockhounding_chemistry:metal_items:12, 钼锭
rockhounding_chemistry:metal_items:13, 镍锭
rockhounding_chemistry:alloy_parts:0, 钛齿轮
rockhounding_chemistry:alloy_parts:1, 钛板
rockhounding_chemistry:alloy_parts:2, 钛硬币
rockhounding_chemistry:alloy_parts:3, 钒齿轮
rockhounding_chemistry:alloy_parts:4, 钒板
rockhounding_chemistry:alloy_parts:5, 钒硬币
rockhounding_chemistry:alloy_parts:6, 铜铍合金齿轮
rockhounding_chemistry:alloy_parts:7, 铜铍合金板
rockhounding_chemistry:alloy_parts:8, 铜铍合金硬币
rockhounding_chemistry:alloy_parts:9, 钪铝合金齿轮
rockhounding_chemistry:alloy_parts:10, 钪铝合金板
rockhounding_chemistry:alloy_parts:11, 钪铝合金硬币
rockhounding_chemistry:alloy_parts:12, 硼铝镁合金齿轮
rockhounding_chemistry:alloy_parts:13, 硼铝镁合金板
rockhounding_chemistry:alloy_parts:14, 硼铝镁合金硬币
rockhounding_chemistry:alloy_parts:15, 钨铬钴合金齿轮
rockhounding_chemistry:alloy_parts:16, 钨铬钴合金板
rockhounding_chemistry:alloy_parts:17, 钨铬钴合金硬币
rockhounding_chemistry:alloy_parts:18, 白铜齿轮
rockhounding_chemistry:alloy_parts:19, 白铜板
rockhounding_chemistry:alloy_parts:20, 白铜硬币
rockhounding_chemistry:alloy_parts:21, 铌锰合金齿轮
rockhounding_chemistry:alloy_parts:22, 铌锰合金板
rockhounding_chemistry:alloy_parts:23, 铌锰合金硬币
rockhounding_chemistry:alloy_parts:24, 哈氏合金齿轮
rockhounding_chemistry:alloy_parts:25, 哈氏合金板
rockhounding_chemistry:alloy_parts:26, 哈氏合金硬币
rockhounding_chemistry:alloy_parts:27, 镍铬合金齿轮
rockhounding_chemistry:alloy_parts:28, 镍铬合金板
rockhounding_chemistry:alloy_parts:29, 镍铬合金硬币
rockhounding_chemistry:alloy_parts:30, 铜镍铁合金齿轮
rockhounding_chemistry:alloy_parts:31, 铜镍铁合金板
rockhounding_chemistry:alloy_parts:32, 铜镍铁合金硬币
rockhounding_chemistry:alloy_parts:33, 氮化钛齿轮
rockhounding_chemistry:alloy_parts:34, 氮化钛板
rockhounding_chemistry:alloy_parts:35, 氮化钛硬币
rockhounding_chemistry:alloy_parts:36, 铝镁合金齿轮
rockhounding_chemistry:alloy_parts:37, 铝镁合金板
rockhounding_chemistry:alloy_parts:38, 铝镁合金硬币
rockhounding_chemistry:alloy_parts:39, 铬钒钢齿轮
rockhounding_chemistry:alloy_parts:40, 铬钒钢板
rockhounding_chemistry:alloy_parts:41, 铬钒钢硬币
rockhounding_chemistry:alloy_parts:42, 碳化钨齿轮
rockhounding_chemistry:alloy_parts:43, 碳化钨板
rockhounding_chemistry:alloy_parts:44, 碳化钨硬币
rockhounding_chemistry:alloy_parts:45, 钽合金齿轮
rockhounding_chemistry:alloy_parts:46, 钽合金板
rockhounding_chemistry:alloy_parts:47, 钽合金硬币
rockhounding_chemistry:alloy_parts:48, 稀土合金齿轮
rockhounding_chemistry:alloy_parts:49, 稀土合金板
rockhounding_chemistry:alloy_parts:50, 稀土合金硬币
rockhounding_chemistry:alloy_parts:51, 玫瑰金齿轮
rockhounding_chemistry:alloy_parts:52, 玫瑰金板
rockhounding_chemistry:alloy_parts:53, 玫瑰金硬币
rockhounding_chemistry:alloy_parts:54, 绿金齿轮
rockhounding_chemistry:alloy_parts:55, 绿金板
rockhounding_chemistry:alloy_parts:56, 绿金硬币
rockhounding_chemistry:alloy_parts:57, 白金齿轮
rockhounding_chemistry:alloy_parts:58, 白金板
rockhounding_chemistry:alloy_parts:59, 白金硬币
rockhounding_chemistry:alloy_parts:60, 四分一银齿轮
rockhounding_chemistry:alloy_parts:61, 四分一银板
rockhounding_chemistry:alloy_parts:62, 四分一银硬币
rockhounding_chemistry:alloy_parts:63, 含锌黄铜齿轮
rockhounding_chemistry:alloy_parts:64, 含锌黄铜板
rockhounding_chemistry:alloy_parts:65, 含锌黄铜硬币
rockhounding_chemistry:alloy_parts:66, 白镴齿轮
rockhounding_chemistry:alloy_parts:67, 白镴板
rockhounding_chemistry:alloy_parts:68, 白镴硬币
rockhounding_chemistry:alloy_parts:69, 耐候钢齿轮
rockhounding_chemistry:alloy_parts:70, 耐候钢板
rockhounding_chemistry:alloy_parts:71, 耐候钢硬币
rockhounding_chemistry:alloy_parts:72, 赤铜齿轮
rockhounding_chemistry:alloy_parts:73, 赤铜板
rockhounding_chemistry:alloy_parts:74, 赤铜硬币
rockhounding_chemistry:alloy_parts:75, 紫金齿轮
rockhounding_chemistry:alloy_parts:76, 紫金板
rockhounding_chemistry:alloy_parts:77, 紫金硬币
rockhounding_chemistry:alloy_parts:78, 镍铝合金齿轮
rockhounding_chemistry:alloy_parts:79, 镍铝合金板
rockhounding_chemistry:alloy_parts:80, 镍铝合金硬币
rockhounding_chemistry:alloy_parts:81, 钕磁铁齿轮
rockhounding_chemistry:alloy_parts:82, 钕磁铁板
rockhounding_chemistry:alloy_parts:83, 钕磁铁硬币
rockhounding_chemistry:alloy_parts:84, 钐钴合金齿轮
rockhounding_chemistry:alloy_parts:85, 钐钴合金板
rockhounding_chemistry:alloy_parts:86, 钐钴合金硬币
rockhounding_chemistry:alloy_parts:87, 镍铬铁合金齿轮
rockhounding_chemistry:alloy_parts:88, 镍铬铁合金板
rockhounding_chemistry:alloy_parts:89, 镍铬铁合金硬币
rockhounding_chemistry:alloy_parts:90, 锆合金齿轮
rockhounding_chemistry:alloy_parts:91, 锆合金板
rockhounding_chemistry:alloy_parts:92, 锆合金硬币
rockhounding_chemistry:speed_items:1, 低碳铁速度升级（一级）
rockhounding_chemistry:speed_items:2, 铍青铜速度升级（二级）
rockhounding_chemistry:speed_items:3, 铝合金速度升级（三级）
rockhounding_chemistry:speed_items:4, 硼铝镁速度升级（四级）
rockhounding_chemistry:speed_items:5, 铬钒钢速度升级（五级）
rockhounding_chemistry:speed_items:6, 碳化钨速度升级（六级）
rockhounding_chemistry:speed_items:7, 氮化钛速度升级（七级）
rockhounding_chemistry:filter_items:0, 沥滤升级支架
rockhounding_chemistry:filter_items:1, 粗制沥滤升级（一级）
rockhounding_chemistry:filter_items:2, 粗网沥滤升级（二级）
rockhounding_chemistry:filter_items:3, 细网沥滤升级（三级）
rockhounding_chemistry:filter_items:4, 细密沥滤升级（四级）
rockhounding_chemistry:filter_items:5, 精密沥滤升级（五级）
rockhounding_chemistry:probe_items:0, 铁探针
rockhounding_chemistry:probe_items:1, 铜探针
rockhounding_chemistry:probe_items:2, 钕磁铁探针
rockhounding_chemistry:probe_items:3, 钐钴合金探针
rockhounding_chemistry:mob_items:0, 剧毒粘液球
rockhounding_chemistry:fluid.mother_liquor, 母液
rockhounding_chemistry:fluid.compressed_air, 压缩空气
rockhounding_chemistry:fluid.molten_stellite, 熔融钨铬钴合金
rockhounding_chemistry:fluid.acrylic_acid, 丙烯酸
rockhounding_chemistry:fluid.molten_bam, 熔融铝镁硼合金
rockhounding_chemistry:fluid.virgin_water, 原生水
rockhounding_chemistry:fluid.krypton, 氪
rockhounding_chemistry:fluid.xenon, 氙
rockhounding_chemistry:fluid.high_leachate, 高浓度渗滤液
rockhounding_chemistry:fluid.molten_vanadium, 熔融钒
rockhounding_chemistry:fluid.liquid_ammonia, 液氨
rockhounding_chemistry:fluid.molten_inconel, 熔融铬镍铁合金
rockhounding_chemistry:fluid.sodium_hydroxide, 氢氧化钠溶液
rockhounding_chemistry:fluid.molten_scal, 熔融钪铝合金
rockhounding_chemistry:fluid.raw_syngas, 生合成气
rockhounding_chemistry:fluid.molten_corten, 熔融耐候钢
rockhounding_chemistry:fluid.molten_vanasteel, 熔融钒钢
rockhounding_chemistry:fluid.salt_brine, 卤水
rockhounding_chemistry:fluid.flue_gas, 烟道气
rockhounding_chemistry:fluid.molten_tantaloy, 熔融钽合金
rockhounding_chemistry:fluid.molten_cunife, 熔融铜镍铁合金
rockhounding_chemistry:fluid.syngas, 合成气
rockhounding_chemistry:fluid.molten_nial, 熔融镍铝合金
rockhounding_chemistry:fluid.low_leachate, 低浓度渗滤液
rockhounding_chemistry:fluid.toxic_sludge, 有毒污泥
rockhounding_chemistry:fluid.dense_brine, 重卤水
rockhounding_chemistry:fluid.liquid_oxygen, 液氧
rockhounding_chemistry:fluid.neon, 氖
rockhounding_chemistry:fluid.cooled_air, 冷却空气
rockhounding_chemistry:fluid.molten_hastelloy, 熔融哈氏合金
rockhounding_chemistry:fluid.molten_hydronalium, 熔融铝镁合金
rockhounding_chemistry:fluid.molten_nichrome, 熔融镍铬合金
rockhounding_chemistry:fluid.raw_flue_gas, 原烟道气
rockhounding_chemistry:fluid.chloromethane, 氯甲烷
rockhounding_chemistry:fluid.silicone, 硅胶液
rockhounding_chemistry:fluid.molten_cupronickel, 熔融白铜
rockhounding_chemistry:fluid.carbon_dioxide, 二氧化碳
rockhounding_chemistry:fluid.refined_air, 清洁空气
rockhounding_chemistry:fluid.molten_titanium, 熔融钛
rockhounding_chemistry:fluid.organic_slurry, 有机浆料
rockhounding_chemistry:fluid.helium, 氦
rockhounding_chemistry:fluid.molten_pewter, 熔融白镴
rockhounding_chemistry:fluid.coal_tar, 煤焦油
rockhounding_chemistry:fluid.propylene, 丙烯
rockhounding_chemistry:fluid.hydrochloric_acid, 盐酸
rockhounding_chemistry:fluid.coal_slurry, 煤浆
rockhounding_chemistry:fluid.leachate, 中浓度渗滤液
rockhounding_chemistry:fluid.nitrogen, 氮
rockhounding_chemistry:fluid.thin_air, 稀薄空气（过滤占位用）
rockhounding_chemistry:fluid.sodium_cyanide, 氰化钠
rockhounding_chemistry:fluid.molten_cube, 熔融铜铍合金
rockhounding_chemistry:fluid.molten_zircaloy, 熔融锆合金
rockhounding_chemistry:fluid.argon, 氩
rockhounding_chemistry:fluid.water_vapour, 水蒸气
rockhounding_chemistry:fluid.liquid_nitrogen, 液氮
rockhounding_chemistry:fluid.toxic_waste, 有毒废液
rockhounding_chemistry:fluid.molten_nimonic, 熔融铌锰合金
rockhounding_chemistry:uninspected_mineral, 未知矿物
rockhounding_chemistry:mineral_ores:0, 锑酸盐尾矿
rockhounding_chemistry:mineral_ores:1, 砷酸盐尾矿
rockhounding_chemistry:mineral_ores:2, 硼酸盐尾矿
rockhounding_chemistry:mineral_ores:3, 碳酸盐尾矿
rockhounding_chemistry:mineral_ores:4, 铬酸盐尾矿
rockhounding_chemistry:mineral_ores:5, 卤化物尾矿
rockhounding_chemistry:mineral_ores:6, 原生元素尾矿
rockhounding_chemistry:mineral_ores:7, 氧化物尾矿
rockhounding_chemistry:mineral_ores:8, 磷酸盐尾矿
rockhounding_chemistry:mineral_ores:9, 硅酸盐尾矿
rockhounding_chemistry:mineral_ores:10, 硫酸盐尾矿
rockhounding_chemistry:mineral_ores:11, 硫化物尾矿
rockhounding_chemistry:mineral_ores:12, 钒酸盐尾矿
rockhounding_chemistry:misc_blocks_a:0, 机械框架
rockhounding_chemistry:misc_blocks_a:2, 原盐块
rockhounding_chemistry:misc_blocks_a:3, 分离器
rockhounding_chemistry:misc_blocks_a:4, 充电器
rockhounding_chemistry:misc_blocks_a:5, 空气分馏塔
rockhounding_chemistry:misc_blocks_a:6, 空气分馏塔塔顶
rockhounding_chemistry:misc_blocks_a:7, 空气分馏塔注入器
rockhounding_chemistry:misc_blocks_a:8, 重整反应器塔
rockhounding_chemistry:misc_blocks_a:9, 重整反应器塔顶
rockhounding_chemistry:misc_blocks_a:10, 拉晶坩埚顶部
rockhounding_chemistry:misc_blocks_a:11, 木炭块
rockhounding_chemistry:misc_blocks_a:12, 劣质原盐块
rockhounding_chemistry:misc_blocks_a:13, 强化玻璃
rockhounding_chemistry:misc_blocks_a:14, 气体导流器
rockhounding_chemistry:machines_a:0, 筛选器控制器
rockhounding_chemistry:machines_a:1, 粉碎槽
rockhounding_chemistry:machines_a:2, 电站
rockhounding_chemistry:machines_a:3, 尾矿收集器
rockhounding_chemistry:machines_a:4, 液体罐
rockhounding_chemistry:machines_a:6, 实验室反应器
rockhounding_chemistry:machines_a:7, 液体输入系统
rockhounding_chemistry:machines_a:8, 液体输出系统
rockhounding_chemistry:machines_a:9, 实验室搅拌机控制器
rockhounding_chemistry:machines_a:11, 压型工作台
rockhounding_chemistry:machines_a:12, 蒸发槽
rockhounding_chemistry:machines_a:13, 原盐调味架
rockhounding_chemistry:machines_a:14, 服务器
rockhounding_chemistry:machines_a:15, 气体膨胀室
rockhounding_chemistry:machines_b:0, 淤浆池
rockhounding_chemistry:machines_b:1, 气体增压器
rockhounding_chemistry:machines_b:2, 气化炉水箱
rockhounding_chemistry:machines_b:4, 气化炉燃烧室
rockhounding_chemistry:machines_b:5, 气体净化器
rockhounding_chemistry:machines_b:6, 旋风分离器
rockhounding_chemistry:machines_b:8, 集尘器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:10, 空气压缩机
rockhounding_chemistry:machines_b:11, 热交换器
rockhounding_chemistry:machines_b:13, 透平膨胀机
rockhounding_chemistry:machines_b:15, 旋风分离器顶部
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_b:9, 压力容器
rockhounding_chemistry:machines_c:0, 空气分馏塔控制器
rockhounding_chemistry:machines_c:1, 气体冷凝器
rockhounding_chemistry:machines_c:2, 稀有气体瓶
rockhounding_chemistry:machines_c:3, 浸出槽控制器
rockhounding_chemistry:machines_c:4, 密封缸
rockhounding_chemistry:machines_c:5, 样本收集器
rockhounding_chemistry:machines_c:6, 回收槽控制器
rockhounding_chemistry:machines_c:7, 萃取机控制器
rockhounding_chemistry:machines_c:8, 萃取机反应室
rockhounding_chemistry:machines_c:9, 元素柜
rockhounding_chemistry:machines_c:11, 玻璃器皿架
rockhounding_chemistry:machines_c:12, 实验室天平
rockhounding_chemistry:machines_c:13, 重整控制器
rockhounding_chemistry:machines_c:15, 反应稳定器
rockhounding_chemistry:machines_d:0, 合金炉
rockhounding_chemistry:machines_d:2, 物料柜
rockhounding_chemistry:machines_d:4, 气相沉积室
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:8, 拉晶坩埚
rockhounding_chemistry:machines_d:10, 经验吸收器
rockhounding_chemistry:machines_d:11, 转换器
rockhounding_chemistry:machines_d:12, 流体百科
rockhounding_chemistry:machines_d:13, 废液销毁器
rockhounding_chemistry:machines_d:14, 浮选槽
rockhounding_chemistry:machines_d:15, 密封罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_d:6, 储气罐
rockhounding_chemistry:machines_e:0, 激光发射器
rockhounding_chemistry:machines_e:1, 排气阀
rockhounding_chemistry:machines_e:2, 水泵
rockhounding_chemistry:machines_e:3, 催化剂再生器
rockhounding_chemistry:machines_e:4, 倾卸器
rockhounding_chemistry:machines_e:5, 浆液桶
rockhounding_chemistry:machines_e:6, 缓冲罐
rockhounding_chemistry:machines_e:7, 电化学连续搅拌釜反应器
rockhounding_chemistry:machines_e:9, 连续搅拌釜反应容器
rockhounding_chemistry:machines_e:11, 沉淀室
rockhounding_chemistry:machines_e:12, 沉淀反应器
rockhounding_chemistry:machines_f:0, 固定床反应室
rockhounding_chemistry:machines_f:2, 管式系统
rockhounding_chemistry:machines_f:4, 固定床反应器控制器
rockhounding_chemistry:alloy_blocks_tech:0, 铜铍合金块
rockhounding_chemistry:alloy_blocks_tech:1, 钪铝合金块
rockhounding_chemistry:alloy_blocks_tech:2, 硼铝镁合金块
rockhounding_chemistry:alloy_blocks_tech:3, 钨铬钴合金块
rockhounding_chemistry:alloy_blocks_tech:4, 白铜块
rockhounding_chemistry:alloy_blocks_tech:5, 铌锰合金块
rockhounding_chemistry:alloy_blocks_tech:6, 哈氏合金块
rockhounding_chemistry:alloy_blocks_tech:7, 镍铬合金块
rockhounding_chemistry:alloy_blocks_tech:8, 铜镍铁合金块
rockhounding_chemistry:alloy_blocks_tech:9, 氮化硅块
rockhounding_chemistry:alloy_blocks_tech:10, 碳化硅块
rockhounding_chemistry:alloy_blocks_tech:11, 氮化钛块
rockhounding_chemistry:alloy_blocks_tech:12, 铝镁合金块
rockhounding_chemistry:alloy_blocks_tech:13, 铬钒钢块
rockhounding_chemistry:alloy_blocks_tech:14, 碳化钨块
rockhounding_chemistry:alloy_blocks_tech:15, 钽合金块
rockhounding_chemistry:alloy_bricks_tech:0, 铜铍合金砖
rockhounding_chemistry:alloy_bricks_tech:1, 钪铝合金砖
rockhounding_chemistry:alloy_bricks_tech:2, 硼铝镁合金砖
rockhounding_chemistry:alloy_bricks_tech:3, 钨铬钴合金砖
rockhounding_chemistry:alloy_bricks_tech:4, 白铜砖
rockhounding_chemistry:alloy_bricks_tech:5, 铌锰合金砖
rockhounding_chemistry:alloy_bricks_tech:6, 哈氏合金砖
rockhounding_chemistry:alloy_bricks_tech:7, 镍铬合金砖
rockhounding_chemistry:alloy_bricks_tech:8, 铜镍铁合金砖
rockhounding_chemistry:alloy_bricks_tech:9, 氮化硅砖
rockhounding_chemistry:alloy_bricks_tech:10, 碳化硅砖
rockhounding_chemistry:alloy_bricks_tech:11, 氮化钛砖
rockhounding_chemistry:alloy_bricks_tech:12, 铝镁合金砖
rockhounding_chemistry:alloy_bricks_tech:13, 铬钒钢砖
rockhounding_chemistry:alloy_bricks_tech:14, 碳化钨砖
rockhounding_chemistry:alloy_bricks_tech:15, 钽合金砖
rockhounding_chemistry:alloy_blocks_deco:0, 稀土合金块
rockhounding_chemistry:alloy_blocks_deco:1, 玫瑰金块
rockhounding_chemistry:alloy_blocks_deco:2, 绿金块
rockhounding_chemistry:alloy_blocks_deco:3, 白金块
rockhounding_chemistry:alloy_blocks_deco:4, 四分一银块
rockhounding_chemistry:alloy_blocks_deco:5, 含锌黄铜块
rockhounding_chemistry:alloy_blocks_deco:6, 白镴块
rockhounding_chemistry:alloy_blocks_deco:7, 耐候钢块
rockhounding_chemistry:alloy_blocks_deco:8, 赤铜块
rockhounding_chemistry:alloy_blocks_deco:9, 紫金块
rockhounding_chemistry:alloy_blocks_deco:10, 钕磁铁块
rockhounding_chemistry:alloy_blocks_deco:11, 钐钴合金块
rockhounding_chemistry:alloy_bricks_deco:0, 稀土合金砖
rockhounding_chemistry:alloy_bricks_deco:1, 玫瑰金砖
rockhounding_chemistry:alloy_bricks_deco:2, 绿金砖
rockhounding_chemistry:alloy_bricks_deco:3, 白金砖
rockhounding_chemistry:alloy_bricks_deco:4, 四分一银砖
rockhounding_chemistry:alloy_bricks_deco:5, 含锌黄铜砖
rockhounding_chemistry:alloy_bricks_deco:6, 白镴砖
rockhounding_chemistry:alloy_bricks_deco:7, 耐候钢砖
rockhounding_chemistry:alloy_bricks_deco:8, 赤铜砖
rockhounding_chemistry:alloy_bricks_deco:9, 紫金砖
rockhounding_chemistry:alloy_bricks_deco:10, 钕磁铁砖
rockhounding_chemistry:alloy_bricks_deco:11, 钐钴合金砖
rockhounding_chemistry:alloy_blocks_gems:0, 掺钕钇铝石榴石块
rockhounding_chemistry:alloy_blocks_gems:1, 掺铒钇铝石榴石块
rockhounding_chemistry:alloy_blocks_gems:2, 掺铒钇铝石榴石块
rockhounding_chemistry:alloy_bricks_gems:0, 掺钕钇铝石榴石砖
rockhounding_chemistry:alloy_bricks_gems:1, 掺铒钇铝石榴石砖
rockhounding_chemistry:alloy_bricks_gems:2, 掺镱钇铝石榴石砖
rockhounding_chemistry:alloy_blocks_tech_b:0, 镍铝合金块
rockhounding_chemistry:alloy_blocks_tech_b:1, 镍铬铁合金块
rockhounding_chemistry:alloy_blocks_tech_b:2, 锆合金块
rockhounding_chemistry:alloy_bricks_tech_b:0, 镍铝合金砖
rockhounding_chemistry:alloy_bricks_tech_b:1, 镍铬铁合金砖
rockhounding_chemistry:alloy_bricks_tech_b:2, 锆合金砖
rockhounding_chemistry:pipeline_duct, 液体管道
rockhounding_chemistry:pipeline_pump, 液体管道泵
rockhounding_chemistry:pipeline_valve, 液体管道阀门
rockhounding_chemistry:gasline_duct, 气体管道
rockhounding_chemistry:gasline_pump, 气体管道泵
rockhounding_chemistry:pipeline_halt, 堵住的液体管道
rockhounding_chemistry:gasline_halt, 堵住的气体管道
rockhounding_chemistry:didymium_glass:0, 钕镨玻璃（无框）
rockhounding_chemistry:didymium_glass:1, 钕镨玻璃（镶边）
rockhounding_chemistry:didymium_glass:2, 钕镨玻璃（砖块）
rockhounding_chemistry:waterlock:0, 干水封
rockhounding_chemistry:waterlock:1, 湿水封
rockhounding_chemistry:toxic_cloud, 毒雾
buildcraftlib:guide, BuildCraft 指南书
buildcraftlib:guide_note, BuildCraft 指南注释
buildcraftlib:debugger, 作弊工具
mekanism:electricbow, 电动弓
mekanism:dust:0, 铁粉
mekanism:dust:1, 金粉
mekanism:dust:2, 锇粉
mekanism:dust:3, 铜粉
mekanism:dust:4, 锡粉
mekanism:dust:5, 银粉
mekanism:dust:6, 铅粉
mekanism:ingot:0, 强化黑曜石锭
mekanism:ingot:1, 锇锭
mekanism:ingot:2, 青铜锭
mekanism:ingot:3, 荧石锭
mekanism:ingot:4, 钢锭
mekanism:ingot:5, 铜锭
mekanism:ingot:6, 锡锭
mekanism:nugget:0, 强化黑曜石粒
mekanism:nugget:1, 锇粒
